"RwID","SOATO_U","UKRNAME","RUSNAME","ENGNAME","SETTLTYPE","ZONE","NewFittedZone","REGION","DISTRICT","c25_gr1"
6893,"5323286001","Попівка","Поповка","Popivka","село",0,0,"Полтавська","Миргородський",3.09
6894,"6321883502","Лиман Перший","Лиман Первый","Lyman Pershyi","село",0,0,"Харкiвська","Дворiчанський",6
6895,"3225589003","Гречанівка","Гречановка","Hrechanivka","селище",0,0,"Київська","Яготинський",11
6896,"3221481501","Гвоздів","Гвоздов","Hvozdiv","село",0,0,"Київська","Василькiвський",29.2
6897,"3222782401","Козичанка","Козичанка","Kozychanka","село",0,0,"Київська","Макарiвський",150
6898,"0925480503","Кошелівка","Кошелевка","Koshelivka","село",0,0,"Луганська","Троїцький",6.5
6899,"1822082002","Березина","Березина","Berezyna","село",0,0,"Житомирська","Житомирський",19.7
6900,"1820682001","Жари","Жары","Zhary","село",0,0,"Житомирська","Баранiвський",19.4
6901,"1821484003","Жовтий Брід","Желтый Брод","Zhovtyi Brid","село",0,0,"Житомирська","Дзержинський",18.2
6902,"5621681207","Софіївка Друга","Софиевка Вторая","Sofiivka Druha","село",0,0,"Рiвненська","Дубенський",13.2
6903,"4624880603","Пристань","Пристань","Prystan'","село",0,0,"Львiвська","Сокальський",9.8
6904,"6822182203","Михайлівка","Михайловка","Mykhailivka","село",0,0,"Хмельницька","Iзяславський",9.3
6905,"5621685211","Судобичі","Судобичи","Sudobychi","село",0,0,"Рiвненська","Дубенський",17.6
6906,"4622185923","Тишиця","Тышица","Tyshytsia","село",0,0,"Львiвська","Кам'янка-Бузький",5.4
6907,"4620382401","Комарівка","Комаровка","Komarivka","село",0,0,"Львiвська","Бродiвський",2.6
6908,"1822580901","Вільнянка","Вольнянка","Vil'nianka","село",0,0,"Житомирська","Коростишiвский",20.6
6909,"4624885901","Реклинець","Реклинец","Reklynets'","село",0,0,"Львiвська","Сокальський",4.8
6910,"1825483603","Тартачок","Тартачок","Tartachok","село",0,0,"Житомирська","Червоноармiйський",17.8
6911,"0922582201","Гераськівка","Гераськовка","Heras'kivka","село",0,0,"Луганська","Маркiвський",4.9
6912,"0920988206","Миколаївка","Николаевка","Mykolaivka","село",0,0,"Луганська","Бiлокуракинський",6.5
6913,"4623982501","Немилів","Немилов","Nemyliv","село",0,0,"Львiвська","Радехiвський",2.2
6914,"6325158200","Покотилівка","Покотиловка","Pokotylivka","смт",0,0,"Харкiвська","Харкiвський",4
6915,"6320855702","Мар'їне","Марьино","Mar'ine","село",0,0,"Харкiвська","Богодухiвський",6.8
6916,"1822083003","Бондарці","Бондарцы","Bondartsi","село",0,0,"Житомирська","Житомирський",20.9
6917,"1822083004","Давидівка","Давыдовка","Davydivka","село",0,0,"Житомирська","Житомирський",24.8
6918,"3221482202","Перевіз","Перевоз","Pereviz","село",0,0,"Київська","Василькiвський",32.8
6919,"3223186803","Романків","Романков","Romankiv","село",0,0,"Київська","Обухiвський",32.6
6920,"5321380701","Батьки","Батьки","Bat'ky","село",0,0,"Полтавська","Зiнькiвський",2.66
6921,"5625889001","Хотин","Хотин","Khotyn","село",0,0,"Рiвненська","Радивилiвський",10.5
6922,"1821455300","Биківка","Быковка","Bykivka","смт",0,0,"Житомирська","Дзержинський",23.3
6923,"5625880807","Радихівщина","Радиховщина","Radykhivshchyna","село",0,0,"Рiвненська","Радивилiвський",10.5
6924,"5320882801","Мар'янівка","Марьяновка","Mar'yanivka","село",0,0,"Полтавська","Гребiнкiвський",4.92
6925,"5320881901","Короваї","Караваи","Korovai","село",0,0,"Полтавська","Гребiнкiвський",4.57
6926,"5323283405","Гасенки","Гасенки","Hasenky","село",0,0,"Полтавська","Миргородський",3.01
6927,"3223186801","Підгірці","Подгорцы","Pidhirtsi","село",4,0,"Київська","Обухiвський",34.4
6928,"4622781401","Волиця","Волица","Volytsia","село",0,0,"Львiвська","Жовкiвський",6.3
6929,"1822080302","Богданівка","Богдановка","Bohdanivka","село",0,0,"Житомирська","Житомирський",34.4
6930,"3222786401","Козичанка","Козичанка","Kozychanka","село",0,0,"Київська","Макарiвський",150
6931,"6323580312","Червоний Прапор","Червоный Прапор","Chervonyi Prapor","село",0,0,"Харкiвська","Краснокутський",7
6932,"1821484006","Новохатки","Новохатки","Novokhatky","село",0,0,"Житомирська","Дзержинський",17.7
6933,"6325781004","Ленінка","Ленинка","Leninka","село",0,0,"Харкiвська","Шевченкiвський",4.8
6934,"0922587702","Лимарівка","Лимаревка","Lymarivka","село",0,0,"Луганська","Маркiвський",4.5
6935,"5321383801","Новоселівка","Новоселовка","Novoselivka","село",0,0,"Полтавська","Зiнькiвський",2.72
6936,"5323287202","Зелений Кут","Зеленый Кут","Zelenyi Kut","село",0,0,"Полтавська","Миргородський",3.1
6937,"6823985303","Романіни","Романины","Romaniny","село",0,0,"Хмельницька","Славутський",14.2
6938,"3223180502","Малі Дмитровичі","Малые Дмитровичи","Mali Dmytrovychi","село",0,0,"Київська","Обухiвський",26.2
6939,"3223380501","Вовчків","Волчков","Vovchkiv","село",0,0,"Київська","Переяслав-Хмельницький",31.2
6940,"5322881801","Духове","Духово","Dukhove","село",0,0,"Полтавська","Лубенський",3.27
6941,"3221486201","Плесецьке","Плесецкое","Plesets'ke","село",0,0,"Київська","Василькiвський",28.7
6942,"6323582203","Ковальчуківка","Ковальчуковка","Koval'chukivka","село",0,0,"Харкiвська","Краснокутський",7.2
6943,"5625880802","Курсики","Курсики","Kursyky","село",0,0,"Рiвненська","Радивилiвський",9.7
6944,"6323783003","Калинове","Калиново","Kalynove","село",0,0,"Харкiвська","Куп'янський",5.8
6945,"4622750400","Рава-Руська","Рава-Русская","Rava-Rus'ka","мiсто",0,0,"Львiвська","Жовкiвський",4.2
6946,"3220884802","Тарасівка","Тарасовка","Tarasivka","село",0,0,"Київська","Бориспiльський",24.9
6947,"4623985505","Щуровичі","Щуровичи","Shchurovychi","село",0,0,"Львiвська","Радехiвський",2.1
6948,"5625881201","Боратин","Боратин","Boratyn","село",0,0,"Рiвненська","Радивилiвський",11.4
6949,"5322883204","Халепці","Халепцы","Khaleptsi","село",0,0,"Полтавська","Лубенський",3.08
6950,"7120655700","Шрамківка","Шрамковка","Shramkivka","смт",0,0,"Черкаська","Драбiвський",5.4
